obs,DATE,DLGNI,DLM2,GNI,GNI_PC,LGNI,LM2,M2,M2_PC
2012Q3,734684,-0.00258130108617927,0.0111310016365209,347321.7,-0.257797239326707,12.7580067187843,14.416543984703,1824002.8,1.11931817299848
2012Q4,734776,0.00921396875167702,0.00636063943258058,350536.7,0.925654803601383,12.767220687536,14.4229046241355,1835641.6,0.638091125737317
2013Q1,734868,0.00944611959423725,0.017499166259185,353863.6,0.949087499254708,12.7766668071302,14.4404037903947,1868046.5,1.76531736914221
2013Q2,734958,0.0142387006748024,0.0132197706187966,358938.2,1.43405538179118,12.790905507805,14.4536235610135,1892905.6,1.3307538115352
2013Q3,735049,0.00896459048188447,0.0038315632221142,362170.4,0.900489276426986,12.7998700982869,14.4574551242356,1900172.3,0.383891304458084
2013Q4,735141,0.00688404856854419,0.0107945965681129,364672.2,0.690779809724917,12.8067541468554,14.4682497208037,1920795,1.08530684296366
2014Q1,735233,0.0119384166834031,0.02074108521734,369051.9,1.20099640169995,12.8186925635388,14.4889908060211,1961050.4,2.09576763787911
2014Q2,735323,0.00710244161201778,0.0197179312026794,371682.4,0.712772377001714,12.8257950051508,14.5087087372238,2000102,1.99136136429743
2014Q3,735414,0.0038675938050563,0.0180573018785797,373122.7,0.387508259740033,12.8296625989559,14.5267660391023,2036546.5,1.82213207126436
2014Q4,735506,0.0100908873750516,0.0197817199039463,376906.9,1.01419720644174,12.839753486331,14.5465477590063,2077234,1.99786746828516
2015Q1,735598,0.0326379041718354,0.0241239416363594,389411.3,3.31763626508297,12.8723913905028,14.5706717006426,2127954.4,2.44172779763858
2015Q2,735688,-0.00282645627067168,0.029473511354503,388312.2,-0.282246560384858,12.8695649342321,14.6001452119972,2191606.1,2.99121541326262
2015Q3,735779,0.0177619503579951,0.0132013616580249,395271,1.79206319039165,12.8873268845901,14.6133465736552,2220730.1,1.32888843483325
2015Q4,735871,-0.00621782280383698,0.0119268527734189,392820.9,-0.619853214629962,12.8811090617863,14.6252734264286,2247375,1.19982612925362
2016Q1,735963,0.0267248066815249,0.0216095961550486,403460.5,2.7085116906967,12.9078338684678,14.6468830225836,2296468.4,2.18447744590911
2016Q2,736054,0.00820226756312437,0.0177355706978854,406783.4,0.823599831953814,12.9160361360309,14.6646185932815,2337560.9,1.78937798578025
